seq,status,latency_us,payload_bytes,leader_index,leader_retries,conflict_hints,quorum_source
113,ok,229,40,113,0,0,ebpf
114,ok,232,40,114,0,0,ebpf
115,ok,236,40,115,0,0,ebpf
116,ok,233,40,116,0,0,ebpf
117,ok,236,40,117,0,0,ebpf
118,ok,234,40,118,0,0,ebpf
119,ok,265,40,119,0,0,ebpf
120,ok,251,40,120,0,0,ebpf
121,ok,209,40,121,0,0,ebpf
122,ok,231,40,122,0,0,ebpf
123,ok,233,40,123,0,0,ebpf
124,ok,230,40,124,0,0,ebpf
125,ok,227,40,125,0,0,ebpf
126,ok,219,40,126,0,0,ebpf
127,ok,229,40,127,0,0,ebpf
128,ok,201,40,128,0,0,ebpf
129,ok,216,40,129,0,0,ebpf
130,ok,251,40,130,0,0,ebpf
131,ok,351,40,131,0,0,ebpf
132,ok,446,40,132,0,0,ebpf
133,ok,252,40,133,0,0,ebpf
134,ok,199,40,134,0,0,ebpf
135,ok,258,40,135,0,0,ebpf
136,ok,268,40,136,0,0,ebpf
137,ok,257,40,137,0,0,ebpf
138,ok,193,40,138,0,0,ebpf
139,ok,221,40,139,0,0,ebpf
140,ok,229,40,140,0,0,ebpf
141,ok,243,40,141,0,0,ebpf
142,ok,230,40,142,0,0,ebpf
143,ok,219,40,143,0,0,ebpf
144,ok,227,40,144,0,0,ebpf
145,ok,239,40,145,0,0,ebpf
146,ok,206,40,146,0,0,ebpf
147,ok,203,40,147,0,0,ebpf
148,ok,202,40,148,0,0,ebpf
149,ok,203,40,149,0,0,ebpf
150,ok,247,40,150,0,0,ebpf
151,ok,213,40,151,0,0,ebpf
152,ok,210,40,152,0,0,ebpf
153,ok,208,40,153,0,0,ebpf
154,ok,233,40,154,0,0,ebpf
155,ok,204,40,155,0,0,ebpf
156,ok,205,40,156,0,0,ebpf
157,ok,205,40,157,0,0,ebpf
158,ok,209,40,158,0,0,ebpf
159,ok,241,40,159,0,0,ebpf
160,ok,203,40,160,0,0,ebpf
161,ok,311,40,161,0,0,ebpf
162,ok,362,40,162,0,0,ebpf
163,ok,304,40,163,0,0,ebpf
164,ok,227,40,164,0,0,ebpf
165,ok,269,40,165,0,0,ebpf
166,ok,226,40,166,0,0,ebpf
167,ok,244,40,167,0,0,ebpf
168,ok,232,40,168,0,0,ebpf
169,ok,226,40,169,0,0,ebpf
170,ok,250,40,170,0,0,ebpf
171,ok,228,40,171,0,0,ebpf
172,ok,210,40,172,0,0,ebpf
173,ok,238,40,173,0,0,ebpf
174,ok,278,40,174,0,0,ebpf
175,ok,272,40,175,0,0,ebpf
176,ok,266,40,176,0,0,ebpf
177,ok,214,40,177,0,0,ebpf
178,ok,254,40,178,0,0,ebpf
179,ok,259,40,179,0,0,ebpf
180,ok,211,40,180,0,0,ebpf
181,ok,184,40,181,0,0,ebpf
182,ok,232,40,182,0,0,ebpf
183,ok,180,40,183,0,0,ebpf
184,ok,237,40,184,0,0,ebpf
185,ok,267,40,185,0,0,ebpf
186,ok,219,40,186,0,0,ebpf
187,ok,239,40,187,0,0,ebpf
188,ok,214,40,188,0,0,ebpf
189,ok,226,40,189,0,0,ebpf
190,ok,217,40,190,0,0,ebpf
191,ok,272,40,191,0,0,ebpf
192,ok,182,40,192,0,0,ebpf
193,ok,184,40,193,0,0,ebpf
194,ok,190,40,194,0,0,ebpf
195,ok,216,40,195,0,0,ebpf
196,ok,213,40,196,0,0,ebpf
197,ok,210,40,197,0,0,ebpf
198,ok,185,40,198,0,0,ebpf
199,ok,218,40,199,0,0,ebpf
200,ok,213,40,200,0,0,ebpf
201,ok,201,40,201,0,0,ebpf
202,ok,192,40,202,0,0,ebpf
203,ok,185,40,203,0,0,ebpf
204,ok,195,40,204,0,0,ebpf
205,ok,195,40,205,0,0,ebpf
206,ok,185,40,206,0,0,ebpf
207,ok,205,40,207,0,0,ebpf
208,ok,197,40,208,0,0,ebpf
209,ok,213,40,209,0,0,ebpf
210,ok,190,40,210,0,0,ebpf
211,ok,186,40,211,0,0,ebpf
212,ok,191,40,212,0,0,ebpf
213,ok,199,40,213,0,0,ebpf
214,ok,183,40,214,0,0,ebpf
215,ok,183,40,215,0,0,ebpf
216,ok,178,40,216,0,0,ebpf
217,ok,184,40,217,0,0,ebpf
218,ok,185,40,218,0,0,ebpf
219,ok,190,40,219,0,0,ebpf
220,ok,180,40,220,0,0,ebpf
221,ok,182,40,221,0,0,ebpf
222,ok,178,40,222,0,0,ebpf
223,ok,182,40,223,0,0,ebpf
224,ok,184,40,224,0,0,ebpf
225,ok,185,40,225,0,0,ebpf
226,ok,177,40,226,0,0,ebpf
227,ok,182,40,227,0,0,ebpf
228,ok,177,40,228,0,0,ebpf
229,ok,194,40,229,0,0,ebpf
230,ok,184,40,230,0,0,ebpf
231,ok,183,40,231,0,0,ebpf
232,ok,179,40,232,0,0,ebpf
233,ok,199,40,233,0,0,ebpf
234,ok,197,40,234,0,0,ebpf
235,ok,313,40,235,0,0,ebpf
236,ok,325,40,236,0,0,ebpf
237,ok,274,40,237,0,0,ebpf
238,ok,296,40,238,0,0,ebpf
239,ok,234,40,239,0,0,ebpf
240,ok,241,40,240,0,0,ebpf
241,ok,231,40,241,0,0,ebpf
242,ok,222,40,242,0,0,ebpf
243,ok,218,40,243,0,0,ebpf
244,ok,221,40,244,0,0,ebpf
245,ok,288,40,245,0,0,ebpf
246,ok,219,40,246,0,0,ebpf
247,ok,257,40,247,0,0,ebpf
248,ok,247,40,248,0,0,ebpf
249,ok,339,40,249,0,0,ebpf
250,ok,259,40,250,0,0,ebpf
251,ok,250,40,251,0,0,ebpf
252,ok,263,40,252,0,0,ebpf
253,ok,253,40,253,0,0,ebpf
254,ok,219,40,254,0,0,ebpf
255,ok,234,40,255,0,0,ebpf
256,ok,278,40,256,0,0,ebpf
257,ok,237,40,257,0,0,ebpf
258,ok,255,40,258,0,0,ebpf
259,ok,251,40,259,0,0,ebpf
260,ok,261,40,260,0,0,ebpf
261,ok,278,40,261,0,0,ebpf
262,ok,236,40,262,0,0,ebpf
263,ok,261,40,263,0,0,ebpf
264,ok,390,40,264,0,0,ebpf
265,ok,290,40,265,0,0,ebpf
266,ok,251,40,266,0,0,ebpf
267,ok,264,40,267,0,0,ebpf
268,ok,236,40,268,0,0,ebpf
269,ok,220,40,269,0,0,ebpf
270,ok,273,40,270,0,0,ebpf
271,ok,265,40,271,0,0,ebpf
272,ok,238,40,272,0,0,ebpf
273,ok,230,40,273,0,0,ebpf
274,ok,289,40,274,0,0,ebpf
275,ok,295,40,275,0,0,ebpf
276,ok,223,40,276,0,0,ebpf
277,ok,192,40,277,0,0,ebpf
278,ok,203,40,278,0,0,ebpf
279,ok,181,40,279,0,0,ebpf
280,ok,178,40,280,0,0,ebpf
281,ok,176,40,281,0,0,ebpf
282,ok,199,40,282,0,0,ebpf
283,ok,202,40,283,0,0,ebpf
284,ok,185,40,284,0,0,ebpf
285,ok,175,40,285,0,0,ebpf
286,ok,175,40,286,0,0,ebpf
287,ok,196,40,287,0,0,ebpf
288,ok,202,40,288,0,0,ebpf
289,ok,177,40,289,0,0,ebpf
290,ok,181,40,290,0,0,ebpf
291,ok,174,40,291,0,0,ebpf
292,ok,175,40,292,0,0,ebpf
293,ok,192,40,293,0,0,ebpf
294,ok,180,40,294,0,0,ebpf
295,ok,213,40,295,0,0,ebpf
296,ok,264,40,296,0,0,ebpf
297,ok,384,40,297,0,0,ebpf
298,ok,351,40,298,0,0,ebpf
299,ok,387,40,299,0,0,ebpf
300,ok,377,40,300,0,0,ebpf
